stock_name,date,sent_score,one_day_return,two_day_return,three_day_return,seven_day_return
TSLA,2022-07-26,0.11822337431372959,-0.20083921223656975,-0.20217570799024312,-0.1867159182239633,0.17921724877930642
TSLA,2022-07-25,0.4086310636404397,-0.07993067599864527,-0.04944878898619863,0.3042485677838751,0.2872307824834801
TSLA,2022-07-22,0.33871849538312737,0.011259068044183487,0.3737852865638022,0.38825653745229644,0.3357069602655521
TSLA,2022-07-21,0.550855921713806,0.5078322420629204,0.39543771635948555,0.45288501287175964,0.36844770415364586
TSLA,2022-07-20,0.3799877568328288,0.0413287057577719,0.10504058533985698,0.10803739818358228,0.12546483547632503
TSLA,2022-07-19,0.3749164154466251,0.10454556222033995,0.08253182262221775,0.10488820819073269,-0.04990626169546166
TSLA,2022-07-18,0.5203585964737973,0.010069842586883287,0.033737673070300435,0.05096653519907316,-0.038113162301428166
TSLA,2022-07-15,0.42887224350071246,0.036783079514527715,0.04572241536134526,0.10169067147827456,0.07946845928684441
TSLA,2022-07-14,0.291632522153089,0.026713557042167407,0.07920837495902741,0.057700700983079535,0.05003343847001366
TSLA,2022-07-13,0.1583599751673019,0.08328643655554212,0.04073701335971561,-0.1994574965802462,0.09323236215289007
TSLA,2022-07-12,0.13050380853926832,-0.026713236927643234,-0.2672842098663387,-0.16675537624393005,0.08197983680629725
TSLA,2022-07-11,-0.0875741904420756,-0.3444755595761946,-0.15408621785754953,0.03793421120331034,0.05581867211150088
TSLA,2022-07-08,0.4949328332350288,0.13048956394639805,0.2874766093181017,0.2572065442829339,0.17260565712559564
TSLA,2022-07-07,0.1903509355342208,0.2687412648749222,0.17337226440241288,0.2511505632171056,-0.003591943569598872
TSLA,2022-07-06,0.588650404419481,-0.02797192723668939,0.06752605764607247,0.10551826796324544,-0.13325273953905575
TSLA,2022-07-05,0.3901176818200321,0.12174819663482808,0.12981523032474307,0.06651798941517324,-0.019104308818966936
TSLA,2022-07-01,0.5897732112471763,0.0585316602867848,-0.018530675620167136,-0.07848446784011655,-0.08414125992895535
TSLA,2022-06-30,0.3551671084892009,-0.08426598699950955,-0.12372224294222622,-0.2971755314147226,-0.11980677860939036
TSLA,2022-06-29,0.2999818184720858,-0.08755228270465983,-0.2481996263023056,-0.2502299795790549,0.11185997633406108
TSLA,2022-06-28,0.4468214689009495,-0.25713295188486635,-0.19703909349956872,-0.034979073410723566,0.18656017964228722
TSLA,2022-06-27,0.7777198815764702,-0.01650350429369611,0.1487988518915161,0.1283851574683706,0.11367173608229181
TSLA,2022-06-24,0.45265500169787837,0.22314671296803143,0.1453244222461232,0.12601128918080254,0.23665720649957714
TSLA,2022-06-23,-0.03485894419243009,-0.0213285905165432,-0.029709335481042425,0.26612096970213056,0.18436703508158256
TSLA,2022-06-22,0.4125929191838183,-0.019930010160434997,0.29195835386765084,0.33409224376682195,0.036778097190994175
TSLA,2022-06-21,0.751741673996716,0.425384825675233,0.36159908129192675,0.05866963134073881,-0.02546169243475715
TSLA,2022-06-17,0.11641972604705755,0.07678298988246154,-0.24532958559940726,-0.06002622255103864,-0.23942279205695163
TSLA,2022-06-16,0.08016889496283519,-0.41748247853152004,-0.11767950605149657,-0.03832165028200775,-0.24590735244729467
TSLA,2022-06-15,0.41067616605426444,0.25405601107852344,0.26078852702900235,0.011191378493605339,-0.05035123489521157
TSLA,2022-06-14,0.5036478736750135,0.10811195813414266,-0.17130761460915447,-0.2734847517107642,-0.12994687095660798
TSLA,2022-06-13,0.12998456315507317,-0.3460140299793654,-0.3621027387440055,-0.37977811960534924,-0.40621134859183033
TSLA,2022-06-10,0.354631137437504,-0.1568532358136453,-0.14557636622558456,-0.0967493262507611,-0.13884735352989788
TSLA,2022-06-09,0.6187827451338489,-0.045314771812763735,0.012387207239021305,0.020735420137428878,-0.12441584535304187
TSLA,2022-06-08,0.40608709532148196,0.06251740622725187,0.05418201650152388,0.1068262906799944,-0.10817257742795595
TSLA,2022-06-07,0.4265009407811737,0.01272743336656122,0.06601554630352312,-0.2826413542758903,0.028386176204731016
TSLA,2022-06-06,0.1432795317663859,0.07895112555467844,-0.30293578125453813,-0.12368576761284301,0.17813653721797776
TSLA,2022-06-03,-0.23427711108707847,-0.49965075505412815,-0.185407026678401,-0.2650549023573679,0.2396451331456433
TSLA,2022-06-02,0.5882953707339184,0.24216823810886584,0.08429450845107282,0.07446348447671107,0.3181920701061242
TSLA,2022-06-01,0.32431198098960873,-0.12510491753529684,-0.09698391016134096,0.15813169646421407,0.24307817850264335
TSLA,2022-05-31,0.6428410972023123,-0.009580707593949408,0.25444359566702457,0.48185623016232076,0.15524966517876604
TSLA,2022-05-27,0.716793670129331,0.3629372044142518,0.507729355461376,0.6369360953947311,0.15836491411056872
TSLA,2022-05-26,0.7512548272357488,0.34216785397143684,0.40067460132688915,0.15905250187620715,-0.17127044650397769
TSLA,2022-05-25,0.3435396513581033,0.21426577572392239,-0.08107133126461168,-0.024708056781226628,-0.2084299285074455
TSLA,2022-05-24,0.08862663732498449,-0.326852934905992,-0.17996867873016545,-0.39368223697166793,-0.4495691704873053
TSLA,2022-05-23,0.23492799288202457,0.07692287992952358,-0.17382544085586268,-0.16912946630544126,-0.1687912269561214
TSLA,2022-05-20,0.021315185561663046,-0.3183215627222795,-0.23117969253153217,-0.47337803408931634,-0.2228297152462544
TSLA,2022-05-19,-0.00035693487853948427,-0.00272737574594687,-0.2628026958236309,-0.07242870854823229,-0.2880574315180716
TSLA,2022-05-18,-0.06335633107336988,-0.36223775417893506,-0.0733168505573425,-0.28961769720582575,-0.24571658728546558
TSLA,2022-05-17,0.1503893741087,0.260419567704542,-0.04018333592269354,0.16283108631974125,-0.3307160721758753
TSLA,2022-05-16,-0.033186682083298766,-0.3162238522453793,-0.018278962147549274,-0.04665480619618655,-0.4733461344372006
TSLA,2022-05-13,0.37351481086691085,0.2908390905930506,0.17921330780546882,-0.1475218092495702,-0.5818049323634916
TSLA,2022-05-12,0.198500383870322,-0.04195805091229438,-0.3627571476714429,-0.2863715919998155,-0.5761467299853732
TSLA,2022-05-11,0.0918850068080167,-0.4618180200148405,-0.2674351918485404,-0.6378078887652868,-0.5370164445098922
TSLA,2022-05-10,0.232595084848203,0.09041954849767053,-0.3303790039614906,-0.3548276639042504,-0.22480051871826764
TSLA,2022-05-09,0.35964186768467477,-0.5492307327869619,-0.4339088474519543,-0.8018507479104459,-0.28735810476921636
TSLA,2022-05-06,0.592051835765195,-0.053356688889016936,-0.43793764605489843,-0.21123036635281217,-0.05041496879367154
TSLA,2022-05-05,0.03419471324287094,-0.554825694440443,-0.1811272061233682,-0.14369487808642797,-0.009981485156986195
TSLA,2022-05-04,0.3561904158387075,0.3032867438654853,0.25016354460514867,0.39658947159253205,-0.14431479074618717
TSLA,2022-05-03,0.5450768951932887,0.044125866469988305,0.19381660783363674,0.15377184251566167,-0.3045231860430329
TSLA,2022-05-02,0.3867997765749981,0.22503538866064723,0.12805300550957457,0.10382258439385633,-0.3364378629412699
TSLA,2022-04-29,0.350547805699084,-0.04720280727633118,-0.05413176600973753,-0.027421460975769866,-0.3383452235371901
TSLA,2022-04-28,0.3506961804462429,-0.02797224735121237,0.005488367933178832,-0.583838090827962,-0.4788455841139038
TSLA,2022-04-27,0.21315614647058698,0.03559417417175169,-0.5866860169477851,-0.5985173081256199,-0.39028573158075786
TSLA,2022-04-26,0.07720284391818166,-0.8503496610947533,-0.647715930742836,-0.6412478243976176,-0.34514758035273074
TSLA,2022-04-25,0.3739027129875838,-0.04916062770616816,-0.05418201650152388,0.10086722482732763,-0.07740234598950806
TSLA,2022-04-22,0.24808406333170582,-0.026084211887644922,0.14023851926092215,-0.11191334138816295,0.057535122034409865
TSLA,2022-04-21,0.385568326894902,0.22083932747779966,-0.09753758759836303,0.02175291898863985,0.10442173564575881
TSLA,2022-04-20,0.6085349640110072,-0.3562938676941074,-0.13641164465249567,-0.03778894927054197,-0.153501202795445
TSLA,2022-04-19,0.2121799789369304,0.16685329343425903,0.2172817434431176,0.02800250870684501,-0.09253318091521878
TSLA,2022-04-18,0.3388146551048917,0.13489498002805483,-0.09104190476102664,0.08400752612053586,-0.1318223646032987
TSLA,2022-04-14,0.11487331385704563,-0.26132869295319094,-0.00981913050052631,0.04394184554953005,-0.3377727825405205
TSLA,2022-04-13,0.49978896993055,0.24769245445250612,0.233848731267286,-0.015115224869907405,-0.3912394118787182
TSLA,2022-04-12,0.4743262563648736,0.077063090091111,-0.19406786029256937,-0.34063280089845144,-0.31037215358298065
TSLA,2022-04-11,0.4275208423182087,-0.3465732700530954,-0.4095373589355756,-0.33830727933049193,-0.32318266717343413
TSLA,2022-04-08,0.9919577833653067,-0.2221684429821613,-0.10206981314654288,-0.3186377047638817,-0.21774380835362245
TSLA,2022-04-07,0.7204525610571629,0.08041981099158035,-0.17120665261189608,-0.4272563724524827,-0.1344924948241672
TSLA,2022-04-06,0.5979015981266439,-0.3181816726752163,-0.5019890435487359,-0.18812063437992893,-0.14647621386884555
TSLA,2022-04-05,0.4251531656936456,-0.37895157371501226,0.03358669108809833,0.06617867528214082,0.2562699313943871
TSLA,2022-04-04,0.683508458540056,0.4255948208030905,0.3416586258196247,0.2493098394888909,0.41809990332236957
TSLA,2022-04-01,0.5436946467712112,0.048880847612041686,-0.04733365819431081,-0.07257419225494423,0.2717185627452955
TSLA,2022-03-31,0.757201589482348,-0.11461508469269965,-0.11062991527029463,-0.06898855114195838,0.2658064433516231
TSLA,2022-03-30,0.49491270796662334,-0.03902132026753891,0.010826445404684729,0.40380776989445333,0.5493815483670444
TSLA,2022-03-29,0.6105641099446147,0.054056459238857296,0.4478070270472119,0.4149510234423929,0.6172479644440513
TSLA,2022-03-28,0.5714948061019299,0.5678319475575582,0.39236598216891266,0.44925102503916525,0.7000857351894352
TSLA,2022-03-25,0.7894787642818533,-0.02293684588598417,0.05805914160173673,0.08071329596885939,0.5416892451520039
TSLA,2022-03-24,0.5558345514251591,0.10356601177637312,0.10040785880810443,0.4493965087458772,0.6739883043930991
TSLA,2022-03-23,0.8241434924755251,0.035874594494926505,0.3925171946579578,0.4540479954296826,0.7398201830996327
TSLA,2022-03-22,0.8357024851579901,0.5092305023045045,0.44609482221698715,0.5928975564059847,0.6313931066113879
TSLA,2022-03-21,0.604857523233879,0.11028009380636017,0.24955961667634027,0.392083912163325,0.26339066667985966
TSLA,2022-03-18,0.7802751385117854,0.23629381647578238,0.3281131216942437,0.501429111289713,0.14755707094135842
TSLA,2022-03-17,0.4120582035009059,0.21937064204089654,0.3510245798667025,0.5098103921495573,0.1500365815115818
TSLA,2022-03-16,0.45711214205196316,0.26811191972039916,0.37192186924453224,0.21743116580352248,0.11332207270786418
TSLA,2022-03-15,0.32600617807926136,0.24839158457329694,0.03293205165381745,-0.17639633310091424,-0.11570612794158133
TSLA,2022-03-14,0.2735271761067945,-0.20265746273386767,-0.3622032397275778,-0.4486216305884816,-0.23179378620682028
TSLA,2022-03-11,0.22485311571472583,-0.3003493729916815,-0.3203584104801319,-0.14073907497201213,-0.2687306360992293
TSLA,2022-03-10,0.364608413820125,-0.14454579270279735,0.06999340289415172,0.163364009105151,-0.08286978320579763
TSLA,2022-03-09,0.5259056706898079,0.2417485679676761,0.2738808547009335,0.10018904010914827,-0.036428433816566276
TSLA,2022-03-08,0.29372698828957167,0.1386012659889202,-0.06994315240236537,-0.07213818468269471,0.04618699584012628
TSLA,2022-03-07,0.38335604897586995,-0.23573425628752942,-0.17478227476139085,-0.3648562816138756,0.012110895819230874
TSLA,2022-03-04,0.4758085835728432,-0.006993221895065178,-0.20947678173721943,-0.1263503815398918,0.23602146813799815
TSLA,2022-03-03,0.3043673284245622,-0.2839159737787791,-0.1262900891738773,-0.1508648296687407,0.05645455598426384
TSLA,2022-03-02,0.3056127494310807,0.10853162827533178,0.04763562215871502,0.33922764119459864,0.07282485517271886
TSLA,2022-03-01,0.7130295117167779,-0.042378041168008265,0.2744345321379556,0.3081242892145122,-0.03808144086338188
TSLA,2022-02-28,0.6556500776337676,0.42349679021166614,0.3507728663940846,0.5154305874170787,-0.16834596273400382
TSLA,2022-02-25,0.5324862795710731,0.06363620648923358,0.2307769970767122,-0.056489371705548075,-0.35779890470821807
TSLA,2022-02-24,-0.020764100073770324,0.256853491905264,-0.10453669738093514,-0.27232199092678444,-0.23837380193366903
TSLA,2022-02-23,0.17140803197877874,-0.4020279895335355,-0.46799942649897447,-0.5441112808421023,-0.30503189314124307
TSLA,2022-02-22,0.3515784061620645,-0.24790244958036187,-0.2760462359846077,-0.49348383800211837,-0.26389908275570245
TSLA,2022-02-18,0.5249975474339699,-0.1354545402163078,-0.33440734155074864,-0.3170870613533178,-0.23846896624780786
TSLA,2022-02-17,0.20335983508172448,-0.32895096549741637,-0.23203556443980153,0.00285822257942612,-0.14510957283154868
TSLA,2022-02-16,0.3860931225869198,0.006713441800938704,0.2398405261456997,0.3071072339111875,0.05101884020602056
TSLA,2022-02-15,0.675644354324901,0.32636315968400853,0.31436615458803124,0.08662357155403212,-0.0028293194558347366
TSLA,2022-02-14,0.3470689887142006,0.11021030884009063,-0.14497174677624655,-0.27246703108561005,-0.04888884749904108
TSLA,2022-02-11,0.29618270266647295,-0.31153865606959547,-0.36255591519745445,-0.30037328990112433,-0.14514129426959443
TSLA,2022-02-10,0.15729622870055338,-0.19195795487793713,-0.08786966958688103,-0.013516678287621289,-0.08487230811585716
TSLA,2022-02-09,0.36306422265757554,0.06992965803445841,0.1241754193956756,0.042051888005932896,-0.015003658151158181
TSLA,2022-02-08,0.6334830393917023,0.10251795682423344,-0.0066468953263815545,0.14950846023238362,0.24047178218023482
TSLA,2022-02-07,0.2815747325937657,-0.11174877924326207,0.08157498871669003,0.008139103713915987,0.24870451393153176
TSLA,2022-02-04,0.5584197457277749,0.22503538866064723,0.0889272349828258,-0.03841834372122483,-0.04478834234241575
TSLA,2022-02-03,0.2110847057862339,-0.10153840638026541,-0.2019737839957255,-0.22082253294230153,-0.08665249193722531
TSLA,2022-02-02,0.23649025069723728,-0.1789510615317748,-0.15640258112342667,0.2873405223574739,-0.07737062455146232
TSLA,2022-02-01,0.1635514191347769,-0.038251764951429026,0.4275136655981906,0.494888554158084,-0.040211142547993954
TSLA,2022-01-31,0.7719069286713097,0.6319579292687751,0.5419202049851254,-0.0033430204191704947,-0.18929404376161543
TSLA,2022-01-28,0.41016039916701097,0.12062939637284635,-0.4585325104546379,-0.3490624284779033,-0.4745858897223123
TSLA,2022-01-27,0.21662798231005778,-0.7574127319789928,-0.4496699833527958,-0.48883279486619935,-0.6402300007974013
TSLA,2022-01-26,0.6851588638009367,0.13293715959821786,0.037313064712952135,-0.03144222256523259,-0.35665460475961264
TSLA,2022-01-25,0.4341933189840297,-0.08111894111237236,-0.12840521996576512,-0.3772587676110688,-0.35970626530413874
TSLA,2022-01-24,0.4276281072332985,-0.09720277526487876,-0.3337024516246814,-0.31805621348492025,-0.5601575245870247
TSLA,2022-01-21,0.033224367157815356,-0.3662238202339269,-0.2605870640481704,-0.4196016230304256,-0.3830381105431001
TSLA,2022-01-20,0.5668757779181124,0.004335631115387841,-0.17241543049688515,-0.25841765178652215,-0.1966051076753657
TSLA,2022-01-19,0.37018768718773504,-0.24377617336378263,-0.2717154734172593,-0.17397411809373764,-0.09952644840377142
TSLA,2022-01-18,0.4510312515006542,-0.13356650475274034,-0.005287365966033433,-0.36679414232919416,-0.10868113901498241
TSLA,2022-01-14,0.5995244281502616,0.12622371779727914,-0.2850595145618088,-0.07165338684295033,-0.1224133204429826
TSLA,2022-01-13,0.2301719973157338,-0.5220978257181289,-0.16536560920884058,-0.12867590310785132,-0.3751866180930934
TSLA,2022-01-12,0.55823485946888,0.2924476660770157,0.24220737041020537,0.383992711621132,-0.29740303280229513
TSLA,2022-01-11,0.6096531517099256,0.04391587134213136,0.18852878085391722,-0.0014535064234604896,0.024221791638461748
TSLA,2022-01-10,0.6578571055137324,0.21790195660399464,-0.03313351463464896,-0.14534177138832263,-0.038844210488329714
TSLA,2022-01-07,0.3639260599330158,-0.2639158585375504,-0.30797097273426755,-0.5941084421356299,-0.1882766295651951
TSLA,2022-01-06,0.6565530858670479,-0.16377635262791615,-0.4274634151064043,-0.6544256321000927,-0.07555871929204735
TSLA,2022-01-05,0.37586793503774746,-0.4298600267231605,-0.5622638169259331,0.15183353825245682,-0.01850029189543504
TSLA,2022-01-04,0.46053208590027034,-0.3509793263637999,0.46734432605100745,0.3839443649015235,0.2625321506960382
TSLA,2022-01-03,0.7907386620121128,1.0,0.6517949798375664,0.5503125238406988,0.6068532275253612
TSLA,2021-12-31,0.6515403828961386,-0.0948249645793279,-0.1480937314586058,-0.15352922182184633,0.3758862358643161
TSLA,2021-12-30,0.3061801382069041,-0.11083901376556476,-0.0912936182336445,-0.11433555639534038,0.5416572326915902
TSLA,2021-12-29,0.6172646889712867,-0.015944264219967336,-0.03902526954317779,0.09297029825934068,0.48831807115031245
TSLA,2021-12-28,0.753115986832938,-0.03825176495143021,0.1081123195304299,0.38564004847091304,0.5135255555471483
TSLA,2021-12-27,0.9952743427223593,0.18839187907866037,0.42836976801330384,0.7529189886398524,0.37493255556635624
TSLA,2021-12-23,0.6750476605569148,0.40650319058146245,0.646910539833196,0.8093595700779047,0.3448615053655794
TSLA,2021-12-22,0.655876383561024,0.49188861807200146,0.5485168498197206,0.36965280845650655,0.1349694804843316
TSLA,2021-12-21,0.6096025838376671,0.2698597450223792,0.030011529952289694,0.056247194559619046,-0.24953130847730695
TSLA,2021-12-20,0.5606549142888765,-0.2281814742042113,-0.1358575062017866,-0.3684410356310888,-0.33014392220157257
TSLA,2021-12-17,0.62231087030486,0.03951045526047399,-0.2186412728034657,-0.12567219682171327,-0.4335485346732779
TSLA,2021-12-16,0.3486675749161293,-0.3431467641863553,-0.1590713893523357,-0.19131817109238666,-0.396802304431514
TSLA,2021-12-15,0.69153047007229,0.12223765174228732,0.04824001110121042,-0.19882788035561896,-0.1049621641820147
TSLA,2021-12-14,0.3137607666625858,-0.05524472435258319,-0.29467764309519057,-0.21941781678633587,-0.17947174783959546
TSLA,2021-12-13,0.6567429547327409,-0.35398648220387446,-0.18827752839498632,-0.4968268584212897,-0.3756953251913041
TSLA,2021-12-10,0.5784105185360372,0.09251757908909491,-0.26149341695506917,-0.16820888266739054,-0.24784628897007766
TSLA,2021-12-09,0.1670179162866468,-0.4556644585166789,-0.24145222999235177,-0.025240979566635974,-0.44807520716427224
TSLA,2021-12-08,0.6993628250565641,0.12034961627871987,0.3018782158585942,0.2615668417793722,-0.21624969951940567
TSLA,2021-12-07,0.33723610641802565,0.2988813277838279,0.18520579420441255,-0.1591489735414815,-0.09590263788494256
TSLA,2021-12-06,0.51829084766496,-0.041678270818167905,-0.3806331838573292,-0.41659791674428753,-0.3400933948981451
TSLA,2021-12-03,0.5055714723183358,-0.48692300157304275,-0.40299096459276584,-0.6287969916808158,-0.29899230595065074
TSLA,2021-12-02,0.7021729496285634,-0.07272745897572315,-0.30293578125453813,-0.253815398918098,-0.22972752739830077
TSLA,2021-12-01,0.5525031630365258,-0.3479721705237266,-0.2114407000400621,0.06336879942232324,-0.13369771273880568
TSLA,2021-11-30,0.594910176469719,0.05433559910393542,0.3164305738744466,0.1393343588160465,0.15378756880496322
TSLA,2021-11-29,0.7259402801134609,0.3851048150986497,0.10569522477413787,0.1354586373854094,0.15251609208180522
TSLA,2021-11-26,0.36439195931426693,-0.2383214218718889,-0.1365121456360675,-0.3631118077769912,0.08643015084853392
TSLA,2021-11-24,0.4431288797062948,0.04874127767950262,-0.20580065860415198,-0.10202976383736341,0.32617059381949975
TSLA,2021-11-23,0.5629609561334089,-0.33454528692184915,-0.14114487216782004,0.061285898548179056,0.24034460540568228
TSLA,2021-11-22,0.6991271490311988,0.13853148102265067,0.3045972745792904,0.32876301591272394,0.29676714892953243
TSLA,2021-11-19,0.6049034370455678,0.28447553396703207,0.2419556569375875,0.39886620289299674,0.21968259936522255
TSLA,2021-11-18,0.18484626533206508,0.051538438391719024,0.2097284952098373,0.4020637396054553,0.23166660943226774
TSLA,2021-11-17,0.6846408806136624,0.23972032234252125,0.38078439634637434,0.2693182846406464,-0.2350043449639458
TSLA,2021-11-16,0.3034530100022319,0.2890909451765464,0.10730646760710386,-0.04253668584567727,-0.5319941260045364
TSLA,2021-11-15,0.2275963019939041,-0.1400699514258221,-0.2523791763806092,-0.2643283709195804,-0.6882609143573557
TSLA,2021-11-12,0.5443957502101455,-0.2104195997159944,-0.17387592185449124,0.048059744126095344,-0.5735719095898273
TSLA,2021-11-11,0.533997530509209,-0.031049188157554055,0.20147035705048977,-0.481711190003496,-0.3448615053655794
TSLA,2021-11-10,0.287138272116404,0.31083952594880226,-0.47832198394473907,-0.7467660923608643,-0.44705808399021985
TSLA,2021-11-09,0.3147900303725523,-0.9751053336841801,-1.0,-1.0,-0.2876761922167814
TSLA,2021-11-08,0.360208141969608,-0.4136366226381138,-0.3372273622687028,-0.24669335050750665,0.273053773366914
TSLA,2021-11-05,0.7822307330124224,-0.05468516416433143,0.04144236429946896,0.24267258891804477,0.5856193625329655
TSLA,2021-11-04,0.5722442340524128,0.11223791423619714,0.29160590890461763,0.10328943983450341,0.6722401330321446
TSLA,2021-11-03,0.6836133571670606,0.2927274461711422,0.026536869800053754,0.4837940908776393,0.6007819188967226
TSLA,2021-11-02,0.32979288253236194,-0.25587458169034555,0.2920586243443809,0.4600549644540724,0.8338471818267008
TSLA,2021-11-01,0.6518763946060427,0.661468647023159,0.6624199622614196,0.8271400741966904,1.0
TSLA,2021-10-29,0.7197974970505452,0.258461747274705,0.3834029540834979,0.46301076756848825,0.7889633841477788
TSLA,2021-10-28,0.7053583192026176,0.27398602123895843,0.29513081954863996,0.252797900066887,0.6763406381887699
TSLA,2021-10-27,0.6018009880917058,0.13587453047202167,0.06546163835965799,0.6209972020999331,0.5332335902672808
TSLA,2021-10-26,0.6246968069633902,-0.044965206752367724,0.5476104969128218,0.6028290371285064,0.5575508372422487
TSLA,2021-10-25,0.9637020591008428,0.8054548795377034,0.6589453021091837,0.7706019122236475,0.6565368571097637
TSLA,2021-10-22,1.0,0.10965010842278934,0.22095740556249893,0.21999886451741102,0.3134238141275062
